,Unnamed: 0,Unnamed: 0.1,ImageId,6,7,8,10,12,14,16,18,20,25,30,35,40,45,50,60,70,80,100,pan,prop_count,fraction
124,124.0,124.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016399999999999998,0.4713000000000001,0.4897,0.014,0.008100000000000001,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
125,125.0,125.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.2907,0.6373,0.0561,0.0073,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
126,126.0,126.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008469568642899349,0.33996454599172743,0.6129604096907623,0.03643884183572976,0.0009848335631278313,0.0,0.0001969667126255664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,16/20
127,127.0,127.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.3189,0.6414,0.0235,0.0052,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
128,128.0,128.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003180914512922465,0.0061630218687872785,0.05407554671968191,0.3566600397614314,0.2610337972166998,0.0,0.2485089463220676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
129,129.0,129.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045700000000000005,0.5227,0.3267,0.0947,0.01,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,20/40
130,130.0,130.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.4054,0.5357999999999999,0.045,0.0046,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
131,131.0,131.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.6002000000000001,0.2837,0.0709,0.008,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,,20/40
132,132.0,132.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147134642078128,0.008328375966686495,0.08189569700575054,0.4360499702558001,0.2510410469958357,0.0,0.1879833432480666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
133,133.0,133.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002791625124626121,0.004985044865403789,0.06819541375872383,0.4125623130608176,0.2630109670987039,0.0,0.20957128614157533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
134,134.0,134.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004971167230065621,0.006561940743686618,0.07556174189699742,0.40505070590574666,0.25333068204414394,0.0,0.2093855637303639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
135,135.0,135.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,0.5271,0.444,0.0124,0.003,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
136,136.0,136.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011200000000000002,0.5492,0.3836,0.0488,0.0062,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
137,137.0,137.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.4114,0.528,0.0375,0.0071,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
138,138.0,138.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.4628,0.4693,0.0377,0.006500000000000001,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
139,139.0,139.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.1746,0.7824,0.024,0.0105,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
140,140.0,140.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029856687898089174,0.004777070063694268,0.08320063694267515,0.3809713375796179,0.263734076433121,0.0,0.21695859872611464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
141,141.0,141.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.4615,0.4982,0.0158,0.0037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
142,142.0,142.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.614,0.3045,0.0376,0.005600000000000001,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,20/40
143,143.0,143.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.4781,0.4587,0.0372,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
144,144.0,144.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161802660313679,0.007742703990470519,0.07762557077625573,0.4351796704387533,0.25392098471312285,0.0,0.19237641453245985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
145,145.0,145.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.4764,0.4732,0.043,0.0031,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
146,146.0,146.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.4615,0.4982,0.0158,0.0037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
147,147.0,147.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.4418,0.5165,0.0258,0.0014000000000000002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
148,148.0,148.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.2969,0.6420999999999999,0.0441,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
149,149.0,149.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.2332,0.7199,0.0291,0.0094,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
150,150.0,150.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.2877,0.6973,0.005,0.0021,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,16/20
151,151.0,151.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.5307,0.4447,0.0109,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,16/20
152,152.0,152.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.31120000000000003,0.6327,0.0472,0.0015,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
153,153.0,153.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.4615,0.4982,0.0158,0.0037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
154,154.0,154.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004974134500596896,0.007759649820931158,0.09411062475129328,0.4327497015519301,0.2584560286510148,0.0,0.1796657381615599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
155,155.0,155.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.2324,0.7423000000000001,0.0063,0.0072,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
156,156.0,156.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004971167230065621,0.006561940743686618,0.07556174189699742,0.40505070590574666,0.25333068204414394,0.0,0.2093855637303639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
157,157.0,157.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,0.3318,0.5908,0.0387,0.0064,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
158,158.0,158.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004757185332011893,0.006541129831516352,0.0836471754212091,0.4251734390485629,0.2549058473736373,0.0,0.1926660059464817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
159,159.0,159.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,0.3318,0.5908,0.0387,0.0064,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
160,160.0,160.0,161.0,,,,,,,,,,,,,,,,,,,,,981.0,
161,161.0,161.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.309,0.6354,0.0423,0.0013,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
162,162.0,162.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.4144,0.4531,0.0718,0.013500000000000002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,,20/40
163,163.0,163.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.4846,0.3981,0.0635,0.0115,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,,20/40
164,164.0,164.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.4054,0.5357999999999999,0.045,0.0046,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
165,165.0,165.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021507,0.007367582636399841,0.09179609717244126,0.4655515730784547,0.24731182795698925,0.0,0.1648745519713262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
166,166.0,166.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.2969,0.6420999999999999,0.0441,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
167,167.0,167.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,0.6612,0.1906,0.08310000000000001,0.0146,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,,20/40
168,168.0,168.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.4669,0.5018,0.0114,0.0044,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
169,169.0,169.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,0.7123,0.20440000000000005,0.0347,0.0109,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,,20/40
170,170.0,170.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.3582,0.5774,0.0408,0.0073,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
171,171.0,171.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.2877,0.6973,0.005,0.0021,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
172,172.0,172.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.6083,0.34740000000000004,0.0304,0.0011,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
173,173.0,173.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.5307,0.4447,0.0109,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
174,174.0,174.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.4543,0.4912,0.043,0.0039,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
175,175.0,175.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.4536,0.3801,0.0981,0.0261,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
176,176.0,176.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.4067,0.4426,0.1117,0.0066,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
177,177.0,177.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021507,0.007367582636399841,0.09179609717244126,0.4655515730784547,0.24731182795698925,0.0,0.1648745519713262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
178,178.0,178.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.701,0.2245,0.0341,0.0146,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,16/20
179,179.0,179.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007589374875174755,0.33892550429398843,0.6167365688036747,0.033553025763930495,0.0015977631316157381,0.0,0.00039944078290393465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
180,180.0,180.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5507,0.399,0.033,0.0069,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
181,181.0,181.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.3078,0.6513,0.0167,0.0071,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
182,182.0,182.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005699999999999999,0.4085,0.5588000000000001,0.0255,0.001,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
183,183.0,183.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.3658,0.594,0.0227,0.0043,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
184,184.0,184.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.5644,0.3682,0.04190000000000002,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
185,185.0,185.0,186.0,,,,,,,,,,,,,,,,,,,,,900.0,
186,186.0,186.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.1746,0.7824,0.024,0.0105,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
187,187.0,187.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.154,0.7779,0.0401,0.0097,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
188,188.0,188.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004765687053216838,0.006155679110405082,0.1030579825258141,0.4507545671167593,0.2448371723590151,0.0,0.1652104845115171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
189,189.0,189.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.6233,0.3219,0.0366,0.0033,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,,20/40
190,190.0,190.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.5644,0.3682,0.04190000000000002,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.0,16/20
191,191.0,191.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.701,0.2245,0.0341,0.0146,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
192,192.0,192.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.4701,0.4857,0.0222,0.0079,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
193,193.0,193.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.4543,0.4912,0.043,0.0039,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
194,194.0,194.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.4462,0.5275,0.0178,0.003,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
195,195.0,195.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002791625124626121,0.004985044865403789,0.06819541375872383,0.4125623130608176,0.2630109670987039,0.0,0.20957128614157533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
196,196.0,196.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,0.6612,0.1906,0.08310000000000001,0.0146,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,,20/40
197,197.0,197.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.5434,0.3941,0.044500000000000005,0.0039,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
198,198.0,198.0,199.0,,,,,,,,,,,,,,,,,,,,,1054.0,
199,199.0,199.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004971167230065621,0.007953867568104992,0.08629946311393916,0.44024656989461136,0.258103002585007,0.0,0.17916086697156486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
200,200.0,200.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.5282,0.4093,0.0229,0.0087,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
201,201.0,201.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029856687898089174,0.004777070063694268,0.08320063694267515,0.3809713375796179,0.263734076433121,0.0,0.21695859872611464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
202,202.0,202.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.483,0.4643,0.0346,0.0062,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
203,203.0,203.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.3946,0.573,0.0211,0.0029,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
204,204.0,204.0,205.0,,,,,,,,,,,,,,,,,,,,,981.0,
205,205.0,205.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003176493944808418,0.006551518761167362,0.04526503871351995,0.2989874925550923,0.2527297994838197,0.0,0.2709946396664681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
206,206.0,206.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008100000000000001,0.6494,0.3048,0.0335,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
207,207.0,207.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003166435780724322,0.004749653671086483,0.08351474371660396,0.4599247971502077,0.25272115574906,0.0,0.1717791411042944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
208,208.0,208.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.5344,0.35960000000000003,0.07200000000000001,0.0196,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
209,209.0,209.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.253,0.7003,0.0342,0.0037,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
210,210.0,210.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.2385,0.7243999999999999,0.0156,0.001,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
211,211.0,211.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.3582,0.5774,0.0408,0.0073,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
212,212.0,212.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009554140127388536,0.3507165605095541,0.6027070063694269,0.03503184713375797,0.0009952229299363057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
213,213.0,213.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.7406999999999999,0.2209,0.0115,0.0062,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,16/20
214,214.0,214.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.4764,0.4732,0.043,0.0031,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,16/20
215,215.0,215.0,216.0,,,,,,,,,,,,,,,,,,,,,981.0,
216,216.0,216.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.3658,0.594,0.0227,0.0043,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
217,217.0,217.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.5486,0.41,0.0281,0.0054,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
218,218.0,218.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.6225,0.2401,0.1223,0.0088,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,,20/40
219,219.0,219.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003180914512922465,0.0061630218687872785,0.05407554671968191,0.3566600397614314,0.2610337972166998,0.0,0.2485089463220676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
220,220.0,220.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.1613,0.77,0.0322,0.0139,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
221,221.0,221.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.2907,0.6373,0.0561,0.0073,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
222,222.0,222.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029856687898089174,0.004777070063694268,0.08320063694267515,0.3809713375796179,0.263734076433121,0.0,0.21695859872611464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
223,223.0,223.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045789368903046005,0.005972526378658171,0.08281903245072668,0.4421660362333267,0.24845709735218,0.0,0.182958391399562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
224,224.0,224.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.4055,0.5154,0.0603,0.0067,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
225,225.0,225.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900454276120877,0.3371518862334585,0.6178155243926525,0.03515702152873791,0.0009875567845151097,0.0,0.0001975113569030219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
226,226.0,226.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.245,0.5996,0.1063,0.0168,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,16/20
227,227.0,227.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.2324,0.7423000000000001,0.0063,0.0072,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
228,228.0,228.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.4353,0.523,0.0218,0.0079,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
229,229.0,229.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.414,0.5394,0.026,0.0094,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
230,230.0,230.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.5352,0.4333,0.0179,0.0019,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
231,231.0,231.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900454276120877,0.3371518862334585,0.6178155243926525,0.03515702152873791,0.0009875567845151097,0.0,0.0001975113569030219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
232,232.0,232.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003377036154151768,0.007548669050456894,0.05423122765196662,0.33293603496225666,0.2550655542312276,0.0,0.2491060786650775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
233,233.0,233.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009301405105877696,0.3411834553730457,0.6069661587175935,0.04096576291312092,0.0011874134177716213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
234,234.0,234.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.2907,0.6373,0.0561,0.0073,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
235,235.0,235.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.3078,0.6513,0.0167,0.0071,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
236,236.0,236.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005699999999999999,0.4085,0.5588000000000001,0.0255,0.001,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931.0,16/20
237,237.0,237.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.414,0.5394,0.026,0.0094,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
238,238.0,238.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.4365,0.4919,0.0318,0.0063,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
239,239.0,239.0,240.0,,,,,,,,,,,,,,,,,,,,,688.0,
240,240.0,240.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.3368,0.5977,0.0483,0.0085,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
241,241.0,241.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.6598,0.2673,0.0446,0.0062,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
242,242.0,242.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.6225,0.2401,0.1223,0.0088,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,,20/40
243,243.0,243.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.3236,0.5901,0.055,0.0077,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
244,244.0,244.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.2582,0.6583,0.0633,0.002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
245,245.0,245.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.614,0.3045,0.0376,0.005600000000000001,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,20/40
246,246.0,246.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004765687053216838,0.006155679110405082,0.1030579825258141,0.4507545671167593,0.2448371723590151,0.0,0.1652104845115171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
247,247.0,247.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.4418,0.5165,0.0258,0.0014000000000000002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
248,248.0,248.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.2332,0.7199,0.0291,0.0094,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
